RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29
50779,355,Asheville,city,NC,NC,"Asheville, NC",Buncombe County,1053.2329370575032,1031.4419365606575,1046.2773022802041,1062.9769442403647,1084.5887158799965,1082.7996912684735,1098.464436544978,1117.623414112222,1132.8043883474415,1140.249209577732,1137.4861393567046,1139.831230979175,1135.8139954841454,1133.3125463701974,1122.9103653029708,1127.8869788900408,1128.1883850300019,1163.5630611290705,1177.0031686297975,1187.5775159152304,1185.0693043527785,1177.868287953105,1170.4243973285443,1155.8169137074683,1169.9361531858724,1185.7723423038883,1211.9091701625273,1205.2339944102523,1217.9720516831028,1220.0151640785725,1236.0904615093348,1243.7894511773486,1252.3126575746878,1268.3321534091983,1271.67229746109,1271.4295613674315,1262.0666590936096,1256.7732131410555,1269.4551266100366,1273.9851003034664,1273.8617506033934,1266.9542527850147,1276.7819704086176,1291.4782711070386,1306.9775813884955,1313.548834164594,1315.9904471741884,1320.1622969652562,1329.0819282626787,1336.6946910411702,1336.6013952356268,1330.7918167855223,1345.4092781173013,1350.2221430748357,1366.440621912623,1366.1508845852295,1368.1156171917582,1354.088983516031,1356.2420063217303,1362.375944224674,1371.704258884162,1379.4029491664357,1379.9035025554922,1376.5493048184433,1374.3759068230345,1380.9144915725901,1392.3416475672657,1393.9276101039586,1413.299065974475,1426.5382060206334,1434.3624056392825,1431.8038553598394,1447.5139695814626,1470.4327366087507,1488.11294146899,1515.4070357495298,1532.0056360684794,1569.4665820725936,1598.8336949355746,1636.6182853949515,1663.1190016357646,1683.0592773307737,1695.1281746659845,1713.828236663971,1746.7550936091486,1777.7168015499765,1796.0469001710758,1794.0944858454504,1815.208504345427,1830.1138706626034,1848.25898894378,1843.7992122628589,1867.9878171062542,1885.1998654480103,1906.1286552083843,1892.4922475204003,1887.6403532227719,1881.2520743603334,1900.9626585175722,1903.4415313259901,1920.6871024228592,1911.794952491445,1919.6108340826265,1926.017747972229,1953.5057497618689,1963.217179465392,1970.9273528743918,1949.1271275579898,1923.9976635264525,1921.6157407407409
17882,356,East Los Angeles,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2276.3912585821467,2224.592873829127,2261.8559050024855,2209.5659270879537,2237.7592115509556,2236.0714387178327,2289.36634137948,2378.819398322481,2372.1846719691102,2380.685177700143,2300.3067540526895,2383.8686445711965,2371.9853211724057,2399.3993854705423,2323.255906552022,2383.1151058956734,2533.190308422712,2632.9986730330766,2680.2272545685546,2598.442135222356,2585.8424960665643,2543.5305955395247,2542.8392216606258,2543.7851888917444,2559.5833333333335
31209,357,Delray Beach,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County,1378.5459051588905,1366.463652438379,1362.351727310237,1359.9285197356328,1363.7046733175046,1385.7463001593974,1401.2760712340817,1434.7208295548187,1440.9403974753607,1465.7827099189715,1469.3977696423847,1502.2840046426277,1485.6369755720484,1490.948769715364,1463.8080860752102,1481.8763164952186,1481.4764100390712,1480.4404860588334,1469.1853470792394,1466.1873061109548,1492.0510070201153,1506.7758735231778,1536.560763127458,1539.5503916505581,1542.0026497828194,1526.6451628415869,1519.5513368532652,1513.307052528572,1514.855874502699,1512.3531358156483,1527.5096298113892,1536.0080897423293,1555.376767248259,1568.053062967796,1595.1235390447873,1600.3157538779035,1592.684605150292,1572.767763800688,1578.0722816160508,1593.4188379751347,1601.0295788386234,1600.9632099638643,1601.4875581709261,1603.9726310883298,1610.3533813247884,1615.7011014596997,1634.4217145739474,1644.1565597787849,1659.5079397254276,1649.7709623543897,1644.9952944378633,1629.14340167122,1645.3512625553888,1660.8454242292178,1689.2336840675248,1703.0458287680701,1719.6127321084514,1724.3817755025857,1736.6618560024413,1742.1803781591082,1751.1186654952294,1749.5303896485507,1741.759207849664,1727.140335445707,1728.7048190506812,1745.9394279616859,1768.5818555879014,1780.7473305376334,1790.45973054718,1821.0942650465956,1859.1251887973003,1885.9612068419767,1887.0563787794704,1895.970296871137,1915.6380874576282,1947.6182824245857,1993.440291476712,2082.0246239457388,2178.4144606908553,2273.0933276575242,2363.778688107472,2444.3228866176664,2559.344553981696,2607.851799985942,2641.491742802331,2593.1909628834383,2599.442814309944,2588.190744835733,2592.307626119373,2577.3602303175867,2603.653315679654,2603.656525325231,2618.3184353477704,2638.180730750657,2705.932390461087,2717.693346706885,2707.172429098584,2652.4277688774396,2645.2938601894593,2605.194750776831,2632.208620027907,2636.658080423136,2683.53887306768,2691.055638187638,2731.699172533122,2777.0055515092417,2792.465399295802,2768.829940080884,2740.7689359411866,2724.4779016098164
35593,358,Laurel,city,MD,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,1396.2405925479861,1410.7570327566268,1406.3210051430208,1415.1822742187837,1409.1618555541518,1427.5037890645765,1436.2455548040184,1460.7510210623414,1448.4274656641544,1431.382106106603,1408.8656887828195,1420.245762851796,1417.2366487584509,1417.4151794321365,1412.7037992053656,1419.47904290372,1433.8868347668338,1445.347565106149,1457.9075869333956,1461.5468184762005,1458.555552687373,1448.550490899979,1439.963261404676,1442.9409678895634,1449.9433917055458,1465.662754682794,1464.7136903391242,1472.8411068121763,1474.619471359334,1478.143238769828,1475.9174909090814,1474.2844097674713,1478.065664290641,1482.7172819776395,1461.495750922734,1456.831693923872,1444.2935814227976,1463.707934781427,1473.8405608564121,1503.3071813777947,1519.6288498546498,1516.6382624258435,1511.7654105489887,1503.7086754410466,1513.088719945326,1511.7045020406306,1509.0210511885914,1496.5455345602784,1500.3323123530952,1515.5450429036207,1523.0393769712316,1531.0634259434296,1538.1465846759013,1553.266273827811,1553.5884305073612,1554.6068977358257,1562.694948102414,1564.7061559694962,1553.9282722126052,1538.8789293335115,1548.6278213541898,1564.6044768250779,1576.8250176046447,1563.5772451446144,1571.1073083208414,1580.2038227044109,1595.476203093393,1599.5396351177599,1602.8307203594115,1608.808977206521,1604.565634280759,1597.0384910143648,1601.7264182152098,1611.8001373833517,1642.7876315479662,1662.9540324762556,1686.6440646376407,1696.876992414253,1704.257245716732,1719.901713505598,1742.824060756595,1766.3125234226002,1759.4688906245906,1749.8762232825277,1740.997570809169,1766.1750613203699,1790.189142546959,1811.8662309804292,1822.5981324732907,1843.9676096772127,1851.9408397023503,1861.6867613371094,1837.3435081240557,1839.2047004331746,1817.665169385333,1828.3092113569126,1819.0112064607656,1835.1653791061133,1836.3788243532313,1848.7702440340684,1852.8513818158142,1867.7249085464352,1895.7193849358937,1913.6868198739771,1932.076354377845,1918.2506834939763,1918.6662150861564,1895.850469645483,1889.0708789116325,1872.969135802469
39966,359,New Braunfels,city,TX,TX,"San Antonio-New Braunfels, TX",Comal County,1196.8998789174702,1206.8394694403669,1203.1651498877602,,1211.763980892856,1214.7677487088465,1217.5405566386876,1212.999096273708,1215.245313315996,1213.7039004765209,1213.479849702363,1212.887623103294,1219.2780908683847,1224.0912062813932,1226.7349773743922,1223.5994454322317,1227.488419051865,1229.6666377909503,1238.1733850521066,1239.9348033099632,1243.589179502228,1233.801648405107,1234.5684875387713,1240.0053162738343,1243.4161479115342,1245.9668860330794,1244.6662873491039,1259.208088978805,1271.5890952414513,1275.0129872035552,1271.679480356251,1265.4589542805952,1269.8851309521997,1274.1220537558447,1281.277083779506,1283.012457053159,1282.3398595159572,1282.3423390370606,1288.6590746205827,1297.688716827474,1301.4821179696469,1300.268955709644,1292.5693911935496,1291.0693348269044,1290.0462941373073,1284.630259162387,1278.6683389566701,1275.8797720455666,1283.9940540891594,1296.6467800900398,1304.1845178816604,1307.0015542070598,1311.9573520076428,1319.4114504144427,1324.6389917991285,1313.3822913833367,1308.6879617261804,1311.3313943604676,1323.1248260263899,1334.6216847423839,1332.8866432584475,1339.1426974464912,1338.8845603091388,1329.276260161283,1322.765072650738,1318.686527824064,1340.7231198484635,1347.9641620807654,1346.7929917273545,1350.6315155046038,1357.1125257071903,1375.188874037083,1380.8761295348615,1376.5196365500035,1381.9572909939313,1396.8626321594434,1444.3069844840907,1494.442337701584,1546.6101619882884,1584.8812119230931,1613.848253595545,1617.4577948264418,1605.370416495189,1601.235889482846,1603.529650501332,1624.9154408900176,1627.920973280402,1638.5153908138743,1640.3261098584596,1657.4660350999202,1680.8744165809758,1697.3167005936953,1695.343533536007,1675.7515459857868,1659.749725110667,1660.394660850646,1655.1614049548655,1645.4456805227305,1638.6841992379475,1642.8646043492931,1663.6307255612987,1662.8358063905966,1673.1904329945055,1668.3614117789396,1680.5870200339002,1677.6979819081203,1680.3911888899706,1661.3555803785803,1660.1493722256334,1642.8549265450863
3934,360,Cambridge,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Middlesex County,2360.227027158168,2383.046496643609,2433.3636372974393,2484.0408842379234,2521.4075949338353,2540.88063396086,2547.275065125716,2544.4995101829654,2514.9009869144443,2480.4074200250548,2437.445477148812,2427.1279074516506,2424.81662773127,2479.8793539524704,2495.706457486222,2563.0078349609503,2584.5416419761286,2631.911633128732,2634.559099219496,2639.3461142826554,2649.509492378685,2559.402109755631,2495.55289423998,2434.8113924940103,2500.7232964376094,2561.1363784461864,2638.733495910845,2679.68802725204,2707.1352640290415,2706.125904663217,2695.7315684049763,2665.640657234215,2636.99160540712,2590.0082434466076,2584.459492198288,2581.6505803332334,2602.9450099635987,2634.1214346405545,2684.0087913723232,2724.891717243678,2749.5038613978254,2769.5826402880803,2779.110761899431,2768.4946112795783,2739.369052971204,2706.188761446158,2659.8510938714458,2648.3111741015846,2646.554236095439,2699.572042888117,2744.950508280651,2808.6899237036337,2833.795782667567,2843.5609153383143,2846.9779118498727,2837.190727961943,2812.0837563539017,2781.8595423153547,2780.6707419797676,2804.578138961869,2819.606366438738,2838.5749346124367,2862.259265879328,2880.8769115063837,2871.3420474256077,2838.974253312869,2802.264323667699,2732.402533837758,2631.151289803744,2546.9076466609836,2498.405421018519,2471.9084830464235,2448.587101534088,2476.81112579569,2543.7826960305647,2654.183980216836,2735.734836028263,2813.0571825330007,2857.2300472972574,2866.353185647134,2876.3845209310184,2866.814856316284,2883.165573176449,2896.5934101003677,2892.8810145759035,2914.6005582997336,2934.3281842294787,2998.775656549186,3048.9837526047154,3105.897649109668,3143.4670762539604,3161.0766787028474,3179.120937455539,3165.320978446168,3150.480868951733,3109.997114383156,3107.6192483510504,3133.943153557234,3174.547066507778,3217.8573323140636,3256.60687504352,3271.613063888873,3289.0748296670713,3265.3093745025885,3287.2836120786596,3279.554678050814,3281.7792490256425,3252.0900861209398,3256.454733706344,3286.943382114396
3975,361,Carlsbad,city,CA,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,1924.3650567678555,1928.4060424209554,1965.2203924387359,1992.830375268476,2001.2656259960795,2007.4812555990554,2032.016118605215,2030.865114045205,2019.2648705543131,2005.493220902264,1979.3771129843233,1989.3128627636781,2001.6840811896168,2040.3699929623722,2053.167356158644,2083.6812466579004,2115.2518034502937,2137.9581035427386,2141.777493107133,2121.470201175314,2135.635047909728,2099.3300215764125,2121.440006345829,2112.73535415687,2150.095953607059,2163.4926708327266,2188.406665336455,2218.9332350441555,2238.1559925477727,2241.965033838247,2227.9095091134354,2214.329289037139,2218.3180362468893,2243.445572394457,2243.8318424666554,2230.2054499083347,2230.273574515569,2250.7774430679005,2285.7439516504205,2306.8691930197174,2335.657196631654,2340.249074593895,2345.9124857940524,2355.9911327024556,2362.9307505883744,2354.8125445468995,2338.740766972314,2321.583454269658,2340.2792601783613,2361.0940467431137,2386.5584592112345,2393.893317881692,2401.2728727597264,2409.8582394011555,2427.9143621405706,2439.8435776174438,2459.7649268886917,2461.6689452428914,2446.749982601504,2423.5524433295573,2423.958388662694,2445.8421090541865,2466.170612213764,2445.956459328275,2438.8702827366756,2452.2220401040727,2474.4266679227158,2487.158499877932,2510.250988832175,2558.584593679645,2583.0856758443056,2587.998791109001,2577.6674044322226,2585.855081524032,2625.7194746620057,2678.908688313236,2752.32517334195,2801.2839226415667,2873.492481043939,2940.5644537682447,2980.2808464609825,2981.6241493885573,2973.8337591016784,3004.315059543789,3046.257940395635,3095.5259650169287,3129.1632839642652,3190.8468377445083,3231.2429909804664,3276.1681975690085,3303.7402108972774,3328.413676853264,3327.287186551922,3301.4538133028063,3280.3024863823944,3285.7585478388046,3282.4019764573613,3290.658482248684,3305.6250038480853,3341.914705388695,3380.3369158143637,3398.485876597347,3438.2081858182664,3455.692388083508,3487.6701902131913,3441.109968110092,3440.2744344649564,3401.104611556367,3427.1083878977806,3440.45950632395
45339,362,Franklin,city,TN,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Williamson County,,,,,,,,,,,,,,,,1422.686399331351,1419.2277755029193,1426.7276033730507,1429.6804914761115,1429.4067558828606,1440.346147846165,1444.4166890476133,1435.8286407872943,1426.3644465884095,1427.9155836179768,1452.257218875648,1459.7549350071424,1475.7820463222442,1479.0292784543933,1491.6812253110759,1495.7707854764226,1499.5119105503277,1487.1120041727397,1474.6634540277082,1458.3810387511255,1460.642886950033,1475.653888489687,1492.890255417158,1500.3001332461233,1504.432124216826,1504.870545073082,1505.1360583151393,1500.8041114371604,1494.3561430247098,1494.0526962296544,1508.3123602085059,1514.157089115467,1526.4946191148467,1528.3624348664996,1532.8174403960393,1543.3123082726254,1540.885498120025,1549.8392774167194,1545.6125269682389,1547.8784519864862,1548.0327309964548,1558.3333178859966,1565.9412448565674,1577.4923931395156,1579.8278218247933,1588.8378564316079,1607.5700125371677,1614.7919770030453,1603.1923000059026,1576.5535993909675,1549.670051904272,1531.9500104864485,1546.266619829153,1558.9315850096955,1583.9235147892475,1578.8562834393704,1584.6838401403013,1588.310106474436,1607.0172225597942,1641.2239017615118,1674.4637567993025,1716.6270857267084,1762.7334806083743,1826.2461904704471,1877.0603209948267,1914.0411484822087,1936.318745088699,1944.4573471545068,1939.2656629027617,1934.3089081261544,1943.891745643698,1977.968484888247,2006.0924168124034,2033.9735853347738,2047.8194485452298,2054.300542660488,2040.6518397984905,2027.2814410913254,2028.1974681941354,2027.494157680805,2029.6791611597312,2025.1516531287953,2032.5697925813015,2038.8851389595504,2056.767254090802,2089.91672328435,2117.5374610594313,2113.199786481828,2077.5819829019024,2059.9631585213497,2070.7305605489555,2077.876313564975,2065.5995743482354,2046.197168882188,2052.320563370276
13256,362,Perris,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2510.3151132515586,2556.398112645199,2566.495985191822,2633.550786137858,2613.7737658526703,2558.346159369352,2580.359441391001,2610.3714655462145,2625.003276075333,2604.548709565802,2579.1117987115126,2621.8356639223625,2646.645738039788,2687.299974609672,2708.9301046857354,2769.550494618925,2798.8743364933616,2836.5448506213293,2792.2474167572873,2783.9575255795153,2752.1127579987246,2786.1195953295055,2806.802651254932,2780.1388888888887
41641,364,West Jordan,city,UT,UT,"Salt Lake City, UT",Salt Lake County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1136.5319234985625,1150.5438197784993,1151.0831474044512,1174.3927600350207,1176.0551537509266,1172.7259569838254,1158.4382526411305,1167.3117615116325,1185.5695321945943,1193.4605848566848,1188.993008034789,1180.399843069111,1195.8713177390339,1210.576277188197,1207.8969950450592,1219.5425647370262,1217.982267051286,1244.6574606429658,1236.2383167298956,1252.0838138807533,1247.5404552321424,1258.8153992477182,1255.9015397668602,1258.9188497488412,1244.8541355220132,1259.9270004250168,1262.0851123144937,1273.5805976474169,1248.949099878227,1248.0735226090944,1258.2875586734751,1271.9442241346485,1269.064184495285,1275.8276407940039,1283.370470269923,1283.5982481639758,1274.8152528003077,1273.5219392590936,1297.1619965874238,1315.5066424230247,1344.7162129242756,1357.5458183537962,1379.522039080107,1406.9745930381455,1469.3193977600583,1496.8253560798626,1532.8911952137603,1529.5151228111029,1551.4599596305006,1551.205354199077,1575.7382102626846,1581.6480729457314,1616.534001311591,1601.617029243355,1644.0231639153485,1645.641682016194,1665.3638006500948,1668.5428247647883,1658.507346723663,1664.5576602359442,1653.466903649338,1661.6212550398332,1682.0584858401771,1700.025335591626,1728.9666404882785,1721.57357445477,1699.6935991010105,1667.8702654053418,1693.859452731015,1692.5564957289882,1719.5443415893153,1681.4336939035625,1692.7317588357464,1699.6022856730167,1705.3235653235654
41517,365,Vista,city,CA,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,,,,,,,,,,,,,,,,1540.8207129003817,1563.8895984598241,1588.003868893575,1634.267656188521,1622.3042961154551,1628.8620822603275,1656.4186148607694,1653.519745963785,1660.1225500510445,1641.6885712369597,1656.6499813884714,1670.08724643092,1682.7472883467324,1702.247673282585,1705.585709041081,1707.8130077863107,1721.1625210661928,1753.7128207891556,1761.6002510736146,1749.620747864171,1723.5170636244409,1731.1183033253903,1751.0794184658382,1746.065122361609,1754.2689908347847,1754.64182209842,1776.6084542946137,1784.8844672026985,1801.7063079438374,1810.1815099836404,1819.6397993398623,1819.6020955721249,1831.9205762385907,1834.3227616394129,1831.1761927218813,1806.826888947507,1804.9001509271227,1816.6597777147715,1838.2824928871505,1848.1309760684298,1837.7186354909868,1840.8511274506113,1866.07219192243,1872.3071631211608,1876.773137882532,1878.1508110518578,1902.9412402053551,1934.1518610830435,1904.5768228542386,1905.7173364987684,1873.2365986357838,1910.1118599073754,1911.7377963762124,1935.5698807177437,1934.45080682821,1946.633035932342,1959.5139571150255,1980.139408920306,2001.614346820378,2024.3388987944218,2046.5356204118111,2076.017773340774,2124.901009373496,2184.445629974244,2259.657470614504,2323.458613258373,2356.119974089909,2353.106540271675,2370.028039168959,2407.646932600411,2455.2835235166417,2501.9694526899693,2524.6201439682454,2556.776860585301,2554.92039756618,2592.9663628907883,2616.1785652568624,2627.1799859960365,2616.776937929428,2606.2364552767613,2578.3818639161564,2544.495625431603,2533.5092008312763,2559.591913897002,2599.9323267392765,2648.43582137502,2669.485666759323,2675.294007187158,2676.551235781212,2707.6721656342884,2681.9639029470645,2649.4990187038725,2616.9278168765186,2638.1551435743795,2676.5944256756757
18053,366,Fairfield,city,CA,CA,"Vallejo, CA",Solano County,1445.3229927111133,1463.7344966264395,1494.6116853020767,1520.838830967105,1527.1324385791006,1537.3141137174016,1521.7880407742794,1532.30310092274,1529.4659722623335,1543.8590062412513,1545.1329282834015,1545.7551256784377,1558.5522332895791,1570.8030595659227,1593.7931334358345,1606.1388325487276,1627.36110899182,1631.2396603948198,1615.1361213303496,1614.3543628629232,1626.6468334957533,1656.729628941759,1649.214106671785,1652.4845455272764,1650.2096712426016,1679.4934436798574,1695.8865360531004,1721.3063103601419,1755.2668300781038,1779.3122947482589,1794.4464077904354,1786.875673782486,1786.8932310756331,1788.3348970386037,1796.17191500182,1797.2957648945142,1797.366556284017,1796.4526347673795,1820.29901173194,1847.7556670872348,1878.4762333880385,1905.0388280671043,1915.6354856501387,1921.3049887022412,1910.9716160229623,1902.932925926114,1888.158993778431,1896.6733454577375,1904.986791634977,1909.3570766270175,1902.3722491314957,1919.3282416664347,1951.8617431691625,1969.059658418988,1982.2182756813852,1977.894787956932,1982.9784027890914,1980.7643420366287,1986.5920086870553,1979.5253723940173,1974.0507456149066,1991.6379079529067,2017.9684863137418,2012.9205324885127,1992.2299222193894,1992.027968825086,2029.1036983905258,2073.3662604420106,2098.2407394474944,2111.2827961462476,2120.54639654378,2125.9990101967155,2129.2386250287245,2132.9579186912188,2131.4944005570846,2144.6210654831375,2181.4055796086927,2212.66025617084,2254.336369973946,2269.736452568927,2314.1738719719942,2330.6063165988653,2344.6473938541717,2351.2301718792824,2339.6936830387517,2335.1748609502843,2319.4825534908396,2361.793490410032,2395.7518192159023,2431.972625192238,2433.852187430229,2422.5859366034797,2403.465429054842,2375.063574246393,2355.8194732662782,2334.5970468348246,2340.4338000081652,2375.875438931948,2392.511513609849,2416.5642844774693,2399.113063884136,2426.027770135456,2436.375691436412,2460.865781053653,2475.5386549591335,2467.3688930644457,2452.846441793699,2427.448116153531,2415.830688364923,2425.8084057971014
11914,367,Hillsboro,city,OR,OR,"Portland-Vancouver-Hillsboro, OR-WA",Washington County,1189.6103636401087,1193.9267707319295,1218.1662936881837,1229.7697937078883,1250.0870139558494,1277.2722310601644,1300.5476878354277,1333.670017047201,1328.520197717769,1311.9618207509338,1300.92919002192,1299.3908017436174,1320.0147141565449,1343.00679387443,1372.13608030503,1392.4357276005587,1395.2732407338174,1403.2322969645004,1397.6930881188246,1401.6200182939624,1391.9761845632618,1390.1760247590516,1374.8660605608688,1370.0748461511355,1374.5852112345572,1395.5327173413295,1414.5224448110039,1436.8852199382882,1450.856510996565,1468.5665489903909,1468.5949214101606,1476.0879047142116,1470.813925017293,1466.3320703750876,1472.4911809964121,1463.7283737623243,1461.0203711760423,1446.1847280466156,1458.5060214658142,1474.4152685600643,1493.6970459902807,1503.491533153886,1510.0685864829586,1514.8152140706936,1510.682172847992,1516.2347064911814,1504.5907500352123,1503.1399140911642,1483.9879516519295,1484.2374454617957,1496.9201327819906,1522.9093384941914,1542.8175322003187,1544.238267141637,1554.421168608262,1558.0391080889128,1562.161027160529,1543.0827850330008,1539.6771634374827,1529.3168534025494,1535.0572952265002,1541.130696607309,1557.8447482407398,1565.7927262576688,1561.2706900389517,1566.6369763413843,1569.3250521187063,1577.4000091310527,1583.0632625490973,1583.4799790990876,1588.1550498180782,1584.066871047659,1593.2928657987766,1596.9385672677902,1618.7232836018336,1655.343276753186,1700.6507589878045,1753.1044732832152,1784.5002841643657,1804.0831824885897,1822.4368320380672,1847.2332352339943,1872.011311463913,1882.6325999310943,1879.547177127795,1890.9086384905102,1903.6192319134116,1931.1347601912744,1958.4455645260296,1996.4941835225375,2026.6415016268186,2041.4424107183097,2031.0494539196616,2000.2449353566315,1989.5195780951244,1966.7984737438514,1968.9605986658212,1975.1393993878753,2001.7188005969676,2006.3636168764363,2000.3890750710225,1980.475127488938,1983.0270317607265,1972.2494869647037,1963.8958575543008,1958.5428193004027,1928.751194164216,1925.3268297346724,1931.39731101346,1971.2430307096004
48293,368,Waco,city,TX,TX,"Waco, TX",McLennan County,,,,,,,,,,,,,,,,,885.2827729532385,884.4112463312508,901.0687152958657,883.114755976712,881.7641578041632,887.6844222793575,883.8143653023981,892.8878904637207,874.886007548119,889.695508706553,885.8739887325831,905.9359848694464,902.6621248432355,905.7344165961238,890.0522545231296,893.8049633999118,902.7968012628794,907.9165650388221,910.8862738159971,909.4881730350072,925.901436296703,926.1509899777735,935.5112483479453,934.9301236227628,942.2619253150502,943.3469698116465,942.0564425670281,942.0881872003108,934.2955886661659,935.3589356521561,934.2477528063616,948.685449391202,943.8871195734391,949.8141719580701,941.3543133192351,953.7617129112873,961.3450266608867,992.8120354495434,1009.3247431924789,1018.4778408424588,1009.4684203583759,996.9143410968804,985.6979262888962,977.0831516620333,981.1684578701793,995.6296739130934,1002.5842275484785,1012.718469231546,1024.305261826102,1035.7387395386047,1040.2730575184353,1046.6149975387302,1056.7625715082709,1068.3668609236702,1057.559340916957,1047.7812605801114,1038.4363430183914,1057.0918402769191,1067.5956358083185,1083.7694413681877,1096.0904982773159,1113.1539608107819,1135.4843374576521,1148.3812571036594,1163.6731150438557,1184.0656009745726,1198.853037751812,1200.7154364412452,1187.982307451558,1211.5915265196143,1214.344415246062,1254.917905301687,1258.412375844887,1301.1387552382619,1297.5348589362363,1323.5211071281112,1340.6759923843133,1356.7081279700778,1348.5039875369234,1346.321791715563,1347.2252450457845,1331.2191635033787,1332.1031953566758,1346.7859507100404,1353.9623817114887,1317.8118133478317,1312.9015667360545,1327.403491827624,1377.646779249969,1374.2551135515562,1385.4491067243705,1382.3026243390009,1370.9033201118048,1372.4263157894736
54121,369,Richardson,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Dallas County,1193.9260044954751,1203.3789657801656,1199.4972247096414,1213.3344206381998,1214.5562680087655,1221.1739848171817,1232.9397636522865,1251.3829650146083,1260.7818674575374,1266.2063646953663,1258.4057002984564,1248.4682015685316,1242.7660899202215,1244.5055000578532,1258.650420843522,1277.118053907893,1281.4066963064986,1287.141287944858,1285.6912471153375,1300.4984329676372,1307.8909422542752,1310.741575767159,1310.2419424126388,1300.7250222973644,1317.2826304650182,1326.9789069983665,1354.8182528065286,1351.7032392593999,1363.0502276046693,1370.4340870214053,1384.231621750549,1396.5174060446793,1394.5509489595454,1392.042131302549,1384.124293958362,1371.8546600304096,1362.4105119347198,1369.1367051463515,1370.979896032761,1383.655621070673,1377.291209257571,1398.5238984606908,1412.648180852843,1426.9283378255352,1428.8845393317079,1416.5078860462434,1412.3842855024834,1407.5888260654278,1416.3193138865295,1431.7911799468084,1442.7466758596186,1442.6701215365067,1437.5052944562694,1439.3824183739432,1452.5354421463069,1469.2866377382234,1471.3466913851369,1466.8139055469976,1449.120522328891,1440.4653180462174,1444.5643002620457,1455.3680635671665,1464.1363598909873,1458.066970935977,1438.5282150058079,1437.78885035262,1441.7690062294635,1452.9304411003602,1440.1505845955553,1423.808844379348,1413.6668572689584,1422.3821162546778,1432.6983951511195,1446.6284709296908,1453.7128097247696,1476.5251127494298,1506.049474486805,1552.45137183434,1599.8388141861722,1648.0919011052486,1681.9313526912288,1708.0803284717038,1723.6737600594622,1729.7418530624045,1740.9448260125098,1742.2679851558773,1759.968179799436,1765.7525428810018,1801.5214912147474,1832.1036358654676,1873.2534937581418,1873.46597469416,1866.8046504035433,1832.315076965504,1819.6062463397514,1811.9663775507001,1820.3438506683947,1818.4352838959235,1817.1655098698493,1801.4014249825466,1809.1043924565768,1822.1523141897449,1853.813434142319,1859.3558645427795,1856.981413136239,1837.6199195895556,1840.0978936445078,1835.1917700128179,1833.6117968769806,1812.5214646464647
